user_id,session_id,timestamp,app_id,duration_seconds
U015,S011,2026-04-15 23:49:47,youtube,422
U015,S011,2026-04-15 23:56:49,instagram,453
U015,S011,2026-04-16 00:04:22,whatsapp,148
U015,S011,2026-04-16 00:06:50,instagram,548
U015,S011,2026-04-16 00:15:58,whatsapp,410
U015,S011,2026-04-16 00:22:48,youtube,113
U015,S011,2026-04-16 00:24:41,whatsapp,263
U015,S011,2026-04-16 00:29:04,instagram,329
U015,S011,2026-04-16 00:34:33,camera,110
U015,S011,2026-04-16 00:36:23,instagram,330
U015,S012,2026-04-16 05:41:53,whatsapp,508
U015,S012,2026-04-16 05:50:21,chrome,153
U015,S012,2026-04-16 05:52:54,youtube,298
U015,S012,2026-04-16 05:57:52,chrome,505
U015,S012,2026-04-16 06:06:17,whatsapp,175
U015,S013,2026-04-16 10:09:12,camera,506
U015,S013,2026-04-16 10:17:38,instagram,425
U015,S013,2026-04-16 10:24:43,whatsapp,16
U015,S013,2026-04-16 10:24:59,instagram,509
U015,S013,2026-04-16 10:33:28,camera,125
U015,S013,2026-04-16 10:35:33,instagram,395
U015,S013,2026-04-16 10:42:08,youtube,62
U015,S013,2026-04-16 10:43:10,instagram,39
U015,S013,2026-04-16 10:43:49,whatsapp,74
U015,S013,2026-04-16 10:45:03,instagram,179
U015,S013,2026-04-16 10:48:02,camera,468
U015,S013,2026-04-16 10:55:50,instagram,491
U015,S014,2026-04-16 14:04:01,camera,590
U015,S014,2026-04-16 14:13:51,instagram,21
U015,S014,2026-04-16 14:14:12,camera,301
U015,S014,2026-04-16 14:19:13,whatsapp,578
U015,S014,2026-04-16 14:28:51,instagram,319
U015,S014,2026-04-16 14:34:10,camera,92
U015,S014,2026-04-16 14:35:42,instagram,580
U015,S015,2026-04-16 16:45:22,whatsapp,272
U015,S015,2026-04-16 16:49:54,youtube,414
U015,S015,2026-04-16 16:56:48,whatsapp,323
U015,S015,2026-04-16 17:02:11,youtube,278
U015,S015,2026-04-16 17:06:49,chrome,142
U015,S015,2026-04-16 17:09:11,whatsapp,311
U015,S015,2026-04-16 17:14:22,youtube,457
U015,S015,2026-04-16 17:21:59,chrome,553
U015,S015,2026-04-16 17:31:12,whatsapp,396
U015,S016,2026-04-16 22:37:48,whatsapp,297
U015,S016,2026-04-16 22:42:45,youtube,504
U015,S016,2026-04-16 22:51:09,instagram,175
U015,S016,2026-04-16 22:54:04,whatsapp,589
U015,S016,2026-04-16 23:03:53,youtube,158
U015,S017,2026-04-17 02:06:31,whatsapp,72
U015,S017,2026-04-17 02:07:43,youtube,400
U015,S017,2026-04-17 02:14:23,chrome,390
U015,S017,2026-04-17 02:20:53,gmail,282
U015,S017,2026-04-17 02:25:35,whatsapp,107
U015,S017,2026-04-17 02:27:22,instagram,397
U015,S017,2026-04-17 02:33:59,whatsapp,52
U015,S017,2026-04-17 02:34:51,instagram,222
U015,S017,2026-04-17 02:38:33,camera,337
U015,S017,2026-04-17 02:44:10,instagram,493
U015,S017,2026-04-17 02:52:23,youtube,373
U015,S017,2026-04-17 02:58:36,whatsapp,385
U015,S017,2026-04-17 03:05:01,instagram,414
U015,S017,2026-04-17 03:11:55,youtube,465
U015,S017,2026-04-17 03:19:40,chrome,193
U015,S018,2026-04-17 04:22:53,whatsapp,327
U015,S018,2026-04-17 04:28:20,youtube,503
U015,S018,2026-04-17 04:36:43,whatsapp,474
U015,S018,2026-04-17 04:44:37,youtube,514
U015,S018,2026-04-17 04:53:11,whatsapp,470
U015,S018,2026-04-17 05:01:01,instagram,395
U015,S019,2026-04-17 06:07:36,chrome,405
U015,S019,2026-04-17 06:14:21,youtube,25
U015,S019,2026-04-17 06:14:46,instagram,100
U015,S019,2026-04-17 06:16:26,whatsapp,261
U015,S019,2026-04-17 06:20:47,youtube,213
U015,S019,2026-04-17 06:24:20,whatsapp,288
U015,S019,2026-04-17 06:29:08,youtube,478
U015,S020,2026-04-17 07:37:06,gmail,24
U015,S020,2026-04-17 07:37:30,chrome,570
U015,S020,2026-04-17 07:47:00,youtube,529
U015,S020,2026-04-17 07:55:49,whatsapp,230
U015,S020,2026-04-17 07:59:39,instagram,113
U015,S020,2026-04-17 08:01:32,youtube,418
U015,S020,2026-04-17 08:08:30,whatsapp,531
U015,S020,2026-04-17 08:17:21,youtube,412
U015,S020,2026-04-17 08:24:13,chrome,435
U015,S020,2026-04-17 08:31:28,whatsapp,143
U015,S020,2026-04-17 08:33:51,chrome,393
U015,S020,2026-04-17 08:40:24,gmail,175
U015,S020,2026-04-17 08:43:19,chrome,193
U016,S001,2026-04-15 07:33:58,gmail,451
U016,S001,2026-04-15 07:41:29,chrome,366
U016,S001,2026-04-15 07:47:35,youtube,108
U016,S001,2026-04-15 07:49:23,whatsapp,230
U016,S001,2026-04-15 07:53:13,chrome,398
U016,S001,2026-04-15 07:59:51,youtube,295
U016,S001,2026-04-15 08:04:46,chrome,315
U016,S001,2026-04-15 08:10:01,youtube,208
U016,S001,2026-04-15 08:13:29,whatsapp,144
U016,S001,2026-04-15 08:15:53,youtube,187
U016,S001,2026-04-15 08:19:00,chrome,463
U016,S001,2026-04-15 08:26:43,gmail,301
U016,S002,2026-04-15 12:31:44,instagram,57
U016,S002,2026-04-15 12:32:41,whatsapp,516
U016,S002,2026-04-15 12:41:17,chrome,91
U016,S002,2026-04-15 12:42:48,whatsapp,158
U016,S002,2026-04-15 12:45:26,chrome,426
U016,S002,2026-04-15 12:52:32,gmail,62
U016,S002,2026-04-15 12:53:34,chrome,149
U016,S002,2026-04-15 12:56:03,whatsapp,277
U016,S002,2026-04-15 13:00:40,chrome,57
U016,S002,2026-04-15 13:01:37,whatsapp,385
U016,S002,2026-04-15 13:08:02,chrome,496
U016,S002,2026-04-15 13:16:18,gmail,312
U016,S002,2026-04-15 13:21:30,whatsapp,162
U016,S002,2026-04-15 13:24:12,chrome,186
U016,S002,2026-04-15 13:27:18,whatsapp,385
U016,S003,2026-04-15 14:33:43,instagram,353
U016,S003,2026-04-15 14:39:36,camera,180
U016,S003,2026-04-15 14:42:36,whatsapp,216
U016,S003,2026-04-15 14:46:12,chrome,379
U016,S003,2026-04-15 14:52:31,youtube,14
U016,S003,2026-04-15 14:52:45,chrome,374
U016,S003,2026-04-15 14:58:59,youtube,479
U016,S003,2026-04-15 15:06:58,instagram,155
U016,S004,2026-04-15 16:09:33,maps,280
U016,S004,2026-04-15 16:14:13,spotify,304
U016,S004,2026-04-15 16:19:17,maps,118
U016,S004,2026-04-15 16:21:15,spotify,165
U016,S004,2026-04-15 16:24:00,maps,152
U016,S004,2026-04-15 16:26:32,whatsapp,303
U016,S004,2026-04-15 16:31:35,instagram,339
U016,S004,2026-04-15 16:37:14,camera,415
U016,S004,2026-04-15 16:44:09,whatsapp,322
U016,S005,2026-04-15 20:49:31,whatsapp,529
U016,S005,2026-04-15 20:58:20,youtube,425
U016,S005,2026-04-15 21:05:25,chrome,329
U016,S005,2026-04-15 21:10:54,gmail,191
U016,S005,2026-04-15 21:14:05,whatsapp,213
U016,S005,2026-04-15 21:17:38,youtube,382
U016,S005,2026-04-15 21:24:00,chrome,279
U016,S005,2026-04-15 21:28:39,youtube,567
U016,S006,2026-04-15 22:38:06,camera,165
U016,S006,2026-04-15 22:40:51,instagram,415
U016,S006,2026-04-15 22:47:46,youtube,410
U016,S006,2026-04-15 22:54:36,chrome,300
U016,S006,2026-04-15 22:59:36,gmail,184
U016,S006,2026-04-15 23:02:40,chrome,389
U016,S006,2026-04-15 23:09:09,youtube,441
U016,S006,2026-04-15 23:16:30,whatsapp,355
U016,S006,2026-04-15 23:22:25,chrome,539
U016,S006,2026-04-15 23:31:24,youtube,463
U016,S006,2026-04-15 23:39:07,chrome,41
U016,S006,2026-04-15 23:39:48,whatsapp,367
U016,S007,2026-04-16 04:45:55,chrome,112
U016,S007,2026-04-16 04:47:47,gmail,231
U016,S007,2026-04-16 04:51:38,chrome,470
U016,S007,2026-04-16 04:59:28,youtube,52
U016,S007,2026-04-16 05:00:20,whatsapp,277
U016,S007,2026-04-16 05:04:57,youtube,598
U016,S007,2026-04-16 05:14:55,whatsapp,582
U016,S007,2026-04-16 05:24:37,instagram,192
U016,S007,2026-04-16 05:27:49,youtube,492
U016,S007,2026-04-16 05:36:01,chrome,89
U016,S008,2026-04-16 09:37:30,spotify,114
U016,S008,2026-04-16 09:39:24,instagram,145
U016,S008,2026-04-16 09:41:49,camera,488
U016,S008,2026-04-16 09:49:57,instagram,167
U016,S008,2026-04-16 09:52:44,whatsapp,308
U016,S008,2026-04-16 09:57:52,chrome,149
U016,S008,2026-04-16 10:00:21,gmail,113
U016,S008,2026-04-16 10:02:14,chrome,363
U016,S008,2026-04-16 10:08:17,youtube,124
U016,S008,2026-04-16 10:10:21,instagram,237
U016,S008,2026-04-16 10:14:18,camera,580
U016,S008,2026-04-16 10:23:58,instagram,169
U016,S008,2026-04-16 10:26:47,whatsapp,75
U016,S008,2026-04-16 10:28:02,youtube,77
U016,S009,2026-04-16 15:29:19,camera,425
U016,S009,2026-04-16 15:36:24,instagram,323
U016,S009,2026-04-16 15:41:47,whatsapp,367
U016,S009,2026-04-16 15:47:54,chrome,361
U016,S009,2026-04-16 15:53:55,gmail,142
U016,S009,2026-04-16 15:56:17,youtube,308
U016,S009,2026-04-16 16:01:25,instagram,12
U016,S009,2026-04-16 16:01:37,whatsapp,27
U016,S009,2026-04-16 16:02:04,instagram,322
U016,S009,2026-04-16 16:07:26,youtube,41
U016,S009,2026-04-16 16:08:07,chrome,402
U016,S009,2026-04-16 16:14:49,youtube,366
U016,S009,2026-04-16 16:20:55,whatsapp,462
U016,S009,2026-04-16 16:28:37,instagram,367
U016,S010,2026-04-16 19:34:44,maps,549
U016,S010,2026-04-16 19:43:53,chrome,79
U016,S010,2026-04-16 19:45:12,whatsapp,83
U016,S010,2026-04-16 19:46:35,instagram,475
U016,S010,2026-04-16 19:54:30,whatsapp,574
U016,S010,2026-04-16 20:04:04,youtube,183
U016,S010,2026-04-16 20:07:07,whatsapp,331
U016,S010,2026-04-16 20:12:38,instagram,172
U016,S011,2026-04-17 00:15:30,whatsapp,233
U016,S011,2026-04-17 00:19:23,chrome,107
U016,S011,2026-04-17 00:21:10,whatsapp,467
U016,S011,2026-04-17 00:28:57,youtube,506
U016,S011,2026-04-17 00:37:23,whatsapp,255
U016,S011,2026-04-17 00:41:38,instagram,243
U016,S011,2026-04-17 00:45:41,youtube,56
U016,S011,2026-04-17 00:46:37,chrome,408
U016,S011,2026-04-17 00:53:25,gmail,155
U016,S012,2026-04-17 03:56:00,chrome,171
U016,S012,2026-04-17 03:58:51,youtube,238
U016,S012,2026-04-17 04:02:49,instagram,377
U016,S012,2026-04-17 04:09:06,whatsapp,419
U016,S012,2026-04-17 04:16:05,youtube,59
U016,S012,2026-04-17 04:17:04,chrome,438
U016,S012,2026-04-17 04:24:22,gmail,146
U016,S012,2026-04-17 04:26:48,chrome,559
U016,S012,2026-04-17 04:36:07,gmail,49
U016,S012,2026-04-17 04:36:56,chrome,562
U016,S013,2026-04-17 05:46:18,gmail,292
U016,S013,2026-04-17 05:51:10,chrome,213
U016,S013,2026-04-17 05:54:43,youtube,443
U016,S013,2026-04-17 06:02:06,whatsapp,520
U016,S013,2026-04-17 06:10:46,youtube,303
U016,S013,2026-04-17 06:15:49,instagram,243
U016,S013,2026-04-17 06:19:52,youtube,110
U016,S013,2026-04-17 06:21:42,instagram,339
U016,S013,2026-04-17 06:27:21,whatsapp,470
U016,S013,2026-04-17 06:35:11,instagram,507
U016,S013,2026-04-17 06:43:38,whatsapp,582
U016,S013,2026-04-17 06:53:20,chrome,341
U016,S014,2026-04-17 07:59:01,whatsapp,198
U016,S014,2026-04-17 08:02:19,instagram,64
U016,S014,2026-04-17 08:03:23,whatsapp,222
U016,S014,2026-04-17 08:07:05,instagram,279
U016,S014,2026-04-17 08:11:44,whatsapp,80
U016,S014,2026-04-17 08:13:04,youtube,466
U016,S014,2026-04-17 08:20:50,whatsapp,487
U016,S014,2026-04-17 08:28:57,instagram,14
U016,S014,2026-04-17 08:29:11,youtube,397
U016,S015,2026-04-17 10:35:48,whatsapp,406
U016,S015,2026-04-17 10:42:34,youtube,481
U016,S015,2026-04-17 10:50:35,whatsapp,107
U016,S015,2026-04-17 10:52:22,instagram,16
U016,S015,2026-04-17 10:52:38,whatsapp,526
U016,S015,2026-04-17 11:01:24,instagram,232
U016,S015,2026-04-17 11:05:16,whatsapp,348
U016,S015,2026-04-17 11:11:04,youtube,226
U016,S015,2026-04-17 11:14:50,whatsapp,572
U016,S015,2026-04-17 11:24:22,chrome,381
U016,S016,2026-04-17 13:30:43,camera,458
U016,S016,2026-04-17 13:38:21,whatsapp,215
U016,S016,2026-04-17 13:41:56,chrome,167
U016,S016,2026-04-17 13:44:43,youtube,237
U016,S016,2026-04-17 13:48:40,whatsapp,121
U016,S016,2026-04-17 13:50:41,instagram,312
U016,S016,2026-04-17 13:55:53,whatsapp,172
U016,S016,2026-04-17 13:58:45,chrome,56
U016,S016,2026-04-17 13:59:41,whatsapp,58
U016,S016,2026-04-17 14:00:39,youtube,421
U016,S016,2026-04-17 14:07:40,whatsapp,541
U016,S016,2026-04-17 14:16:41,chrome,441
U016,S016,2026-04-17 14:24:02,gmail,211
U016,S016,2026-04-17 14:27:33,whatsapp,24
U016,S016,2026-04-17 14:27:57,youtube,577
U016,S017,2026-04-17 19:37:34,gmail,254
U016,S017,2026-04-17 19:41:48,chrome,378
U016,S017,2026-04-17 19:48:06,youtube,456
U016,S017,2026-04-17 19:55:42,chrome,185
U016,S017,2026-04-17 19:58:47,gmail,199
U016,S017,2026-04-17 20:02:06,chrome,45
U016,S018,2026-04-17 23:02:51,spotify,15
U016,S018,2026-04-17 23:03:06,instagram,117
U016,S018,2026-04-17 23:05:03,youtube,297
U016,S018,2026-04-17 23:10:00,chrome,471
U016,S018,2026-04-17 23:17:51,gmail,120
U016,S018,2026-04-17 23:19:51,chrome,333
U016,S018,2026-04-17 23:25:24,youtube,342
U016,S018,2026-04-17 23:31:06,whatsapp,305
U016,S018,2026-04-17 23:36:11,chrome,21
U016,S018,2026-04-17 23:36:32,whatsapp,235
U016,S019,2026-04-18 01:40:27,youtube,113
U016,S019,2026-04-18 01:42:20,whatsapp,58
U016,S019,2026-04-18 01:43:18,youtube,170
U016,S019,2026-04-18 01:46:08,instagram,194
U016,S019,2026-04-18 01:49:22,camera,352
U016,S019,2026-04-18 01:55:14,instagram,553
U016,S019,2026-04-18 02:04:27,camera,376
U016,S019,2026-04-18 02:10:43,instagram,166
U016,S019,2026-04-18 02:13:29,youtube,415
U016,S019,2026-04-18 02:20:24,instagram,428
U016,S019,2026-04-18 02:27:32,youtube,373
U016,S019,2026-04-18 02:33:45,instagram,64
U016,S019,2026-04-18 02:34:49,whatsapp,153
U016,S019,2026-04-18 02:37:22,instagram,361
U016,S020,2026-04-18 06:43:23,whatsapp,570
U016,S020,2026-04-18 06:52:53,youtube,411
U016,S020,2026-04-18 06:59:44,whatsapp,130
U016,S020,2026-04-18 07:01:54,chrome,17
U016,S020,2026-04-18 07:02:11,youtube,492
U016,S020,2026-04-18 07:10:23,chrome,482
U016,S020,2026-04-18 07:18:25,gmail,346
U016,S020,2026-04-18 07:24:11,chrome,111
U016,S020,2026-04-18 07:26:02,youtube,235
U016,S020,2026-04-18 07:29:57,whatsapp,600
U016,S020,2026-04-18 07:39:57,youtube,103
U016,S020,2026-04-18 07:41:40,chrome,523
U016,S020,2026-04-18 07:50:23,whatsapp,99
U016,S020,2026-04-18 07:52:02,chrome,484
U017,S001,2026-04-15 10:33:58,maps,455
U017,S001,2026-04-15 10:41:33,chrome,95
U017,S001,2026-04-15 10:43:08,gmail,231
U017,S001,2026-04-15 10:46:59,youtube,159
U017,S001,2026-04-15 10:49:38,chrome,511
U017,S001,2026-04-15 10:58:09,youtube,199
U017,S001,2026-04-15 11:01:28,whatsapp,423
U017,S001,2026-04-15 11:08:31,youtube,148
U017,S002,2026-04-15 13:10:59,instagram,96
U017,S002,2026-04-15 13:12:35,whatsapp,281
U017,S002,2026-04-15 13:17:16,chrome,385
U017,S002,2026-04-15 13:23:41,youtube,34
U017,S002,2026-04-15 13:24:15,whatsapp,377
U017,S002,2026-04-15 13:30:32,instagram,578
U017,S002,2026-04-15 13:40:10,youtube,294
U017,S003,2026-04-15 15:45:04,gmail,68
U017,S003,2026-04-15 15:46:12,chrome,406
U017,S003,2026-04-15 15:52:58,gmail,141
U017,S003,2026-04-15 15:55:19,chrome,589
U017,S003,2026-04-15 16:05:08,gmail,274
U017,S003,2026-04-15 16:09:42,whatsapp,22
U017,S003,2026-04-15 16:10:04,youtube,505
U017,S003,2026-04-15 16:18:29,whatsapp,381
U017,S003,2026-04-15 16:24:50,instagram,112
U017,S003,2026-04-15 16:26:42,camera,270
U017,S003,2026-04-15 16:31:12,chrome,266
U017,S004,2026-04-15 21:35:38,youtube,388
U017,S004,2026-04-15 21:42:06,whatsapp,84
U017,S004,2026-04-15 21:43:30,instagram,322
U017,S004,2026-04-15 21:48:52,youtube,193
U017,S004,2026-04-15 21:52:05,whatsapp,426
U017,S004,2026-04-15 21:59:11,instagram,252
U017,S004,2026-04-15 22:03:23,youtube,355
U017,S004,2026-04-15 22:09:18,whatsapp,132
U017,S005,2026-04-16 00:11:30,instagram,22
U017,S005,2026-04-16 00:11:52,youtube,37
U017,S005,2026-04-16 00:12:29,whatsapp,273
U017,S005,2026-04-16 00:17:02,youtube,501
U017,S005,2026-04-16 00:25:23,instagram,166
U017,S005,2026-04-16 00:28:09,whatsapp,441
U017,S005,2026-04-16 00:35:30,youtube,22
U017,S005,2026-04-16 00:35:52,chrome,187
U017,S005,2026-04-16 00:38:59,youtube,493
U017,S005,2026-04-16 00:47:12,instagram,583
U017,S005,2026-04-16 00:56:55,whatsapp,213
U017,S005,2026-04-16 01:00:28,chrome,307
U017,S005,2026-04-16 01:05:35,youtube,367
U017,S005,2026-04-16 01:11:42,chrome,271
U017,S006,2026-04-16 06:16:13,chrome,113
U017,S006,2026-04-16 06:18:06,youtube,361
U017,S006,2026-04-16 06:24:07,whatsapp,85
U017,S006,2026-04-16 06:25:32,youtube,38
U017,S006,2026-04-16 06:26:10,whatsapp,244
U017,S006,2026-04-16 06:30:14,youtube,504
U017,S007,2026-04-16 08:38:38,whatsapp,89
U017,S007,2026-04-16 08:40:07,chrome,258
U017,S007,2026-04-16 08:44:25,youtube,328
U017,S007,2026-04-16 08:49:53,instagram,503
U017,S007,2026-04-16 08:58:16,whatsapp,249
U017,S007,2026-04-16 09:02:25,instagram,594
U017,S007,2026-04-16 09:12:19,camera,469
U017,S007,2026-04-16 09:20:08,whatsapp,368
U017,S007,2026-04-16 09:26:16,instagram,136
U017,S007,2026-04-16 09:28:32,whatsapp,395
U017,S008,2026-04-16 11:35:07,youtube,508
U017,S008,2026-04-16 11:43:35,chrome,513
U017,S008,2026-04-16 11:52:08,gmail,343
U017,S008,2026-04-16 11:57:51,chrome,547
U017,S008,2026-04-16 12:06:58,gmail,73
U017,S009,2026-04-16 15:08:11,camera,184
U017,S009,2026-04-16 15:11:15,instagram,286
U017,S009,2026-04-16 15:16:01,whatsapp,293
U017,S009,2026-04-16 15:20:54,chrome,189
U017,S009,2026-04-16 15:24:03,gmail,583
U017,S009,2026-04-16 15:33:46,whatsapp,562
U017,S009,2026-04-16 15:43:08,chrome,317
U017,S009,2026-04-16 15:48:25,gmail,546
U017,S009,2026-04-16 15:57:31,whatsapp,24
U017,S009,2026-04-16 15:57:55,youtube,503
U017,S010,2026-04-16 18:06:18,spotify,265
U017,S010,2026-04-16 18:10:43,whatsapp,439
U017,S010,2026-04-16 18:18:02,chrome,415
U017,S010,2026-04-16 18:24:57,gmail,288
U017,S010,2026-04-16 18:29:45,chrome,494
U017,S010,2026-04-16 18:37:59,youtube,95
U017,S010,2026-04-16 18:39:34,instagram,287
U017,S010,2026-04-16 18:44:21,youtube,591
U017,S010,2026-04-16 18:54:12,chrome,545
U017,S010,2026-04-16 19:03:17,whatsapp,152
U017,S011,2026-04-16 23:05:49,camera,150
U017,S011,2026-04-16 23:08:19,instagram,551
U017,S011,2026-04-16 23:17:30,youtube,337
U017,S011,2026-04-16 23:23:07,whatsapp,392
U017,S011,2026-04-16 23:29:39,youtube,427
U017,S011,2026-04-16 23:36:46,chrome,475
U017,S011,2026-04-16 23:44:41,whatsapp,549
U017,S011,2026-04-16 23:53:50,youtube,416
U017,S011,2026-04-17 00:00:46,whatsapp,391
U017,S012,2026-04-17 04:07:17,maps,342
U017,S012,2026-04-17 04:12:59,spotify,283
U017,S012,2026-04-17 04:17:42,whatsapp,102
U017,S012,2026-04-17 04:19:24,youtube,494
U017,S012,2026-04-17 04:27:38,whatsapp,418
U017,S012,2026-04-17 04:34:36,youtube,86
U017,S012,2026-04-17 04:36:02,instagram,328
U017,S012,2026-04-17 04:41:30,whatsapp,257
U017,S013,2026-04-17 08:45:47,gmail,466
U017,S013,2026-04-17 08:53:33,whatsapp,472
U017,S013,2026-04-17 09:01:25,youtube,460
U017,S013,2026-04-17 09:09:05,chrome,318
U017,S013,2026-04-17 09:14:23,whatsapp,102
U017,S013,2026-04-17 09:16:05,youtube,135
U017,S013,2026-04-17 09:18:20,chrome,482
U017,S013,2026-04-17 09:26:22,whatsapp,276
U017,S013,2026-04-17 09:30:58,instagram,77
U017,S013,2026-04-17 09:32:15,youtube,422
U017,S013,2026-04-17 09:39:17,whatsapp,400
U017,S013,2026-04-17 09:45:57,youtube,359
U017,S014,2026-04-17 14:51:56,youtube,447
U017,S014,2026-04-17 14:59:23,whatsapp,542
U017,S014,2026-04-17 15:08:25,chrome,431
U017,S014,2026-04-17 15:15:36,gmail,190
U017,S014,2026-04-17 15:18:46,chrome,381
U017,S014,2026-04-17 15:25:07,youtube,368
U017,S014,2026-04-17 15:31:15,whatsapp,184
U017,S014,2026-04-17 15:34:19,youtube,535
U017,S014,2026-04-17 15:43:14,chrome,192
U017,S014,2026-04-17 15:46:26,youtube,219
U017,S014,2026-04-17 15:50:05,whatsapp,278
U017,S014,2026-04-17 15:54:43,instagram,356
U017,S015,2026-04-17 18:00:39,instagram,317
U017,S015,2026-04-17 18:05:56,camera,156
U017,S015,2026-04-17 18:08:32,instagram,160
U017,S015,2026-04-17 18:11:12,youtube,550
U017,S015,2026-04-17 18:20:22,instagram,499
U017,S015,2026-04-17 18:28:41,whatsapp,317
U017,S015,2026-04-17 18:33:58,instagram,595
U017,S015,2026-04-17 18:43:53,youtube,592
U017,S015,2026-04-17 18:53:45,instagram,434
U017,S015,2026-04-17 19:00:59,whatsapp,503
U017,S015,2026-04-17 19:09:22,instagram,463
U017,S015,2026-04-17 19:17:05,youtube,568
U017,S015,2026-04-17 19:26:33,whatsapp,460
U017,S016,2026-04-17 23:34:13,chrome,115
U017,S016,2026-04-17 23:36:08,youtube,109
U017,S016,2026-04-17 23:37:57,whatsapp,458
U017,S016,2026-04-17 23:45:35,instagram,128
U017,S016,2026-04-17 23:47:43,camera,237
U017,S016,2026-04-17 23:51:40,instagram,294
U017,S016,2026-04-17 23:56:34,whatsapp,476
U017,S016,2026-04-18 00:04:30,instagram,359
U017,S016,2026-04-18 00:10:29,camera,371
U017,S017,2026-04-18 01:16:40,chrome,589
U017,S017,2026-04-18 01:26:29,gmail,108
U017,S017,2026-04-18 01:28:17,whatsapp,534
U017,S017,2026-04-18 01:37:11,instagram,466
U017,S017,2026-04-18 01:44:57,whatsapp,407
U017,S017,2026-04-18 01:51:44,instagram,480
U017,S018,2026-04-18 03:59:44,camera,112
U017,S018,2026-04-18 04:01:36,instagram,431
U017,S018,2026-04-18 04:08:47,camera,484
U017,S018,2026-04-18 04:16:51,instagram,491
U017,S018,2026-04-18 04:25:02,whatsapp,491
U017,S018,2026-04-18 04:33:13,instagram,600
U017,S018,2026-04-18 04:43:13,youtube,366
U017,S018,2026-04-18 04:49:19,chrome,107
U017,S019,2026-04-18 05:51:06,spotify,463
U017,S019,2026-04-18 05:58:49,maps,544
U017,S019,2026-04-18 06:07:53,chrome,83
U017,S019,2026-04-18 06:09:16,youtube,550
U017,S019,2026-04-18 06:18:26,whatsapp,74
U017,S019,2026-04-18 06:19:40,instagram,228
U017,S019,2026-04-18 06:23:28,whatsapp,581
U017,S019,2026-04-18 06:33:09,chrome,102
U017,S020,2026-04-18 11:34:51,gmail,530
U017,S020,2026-04-18 11:43:41,chrome,381
U017,S020,2026-04-18 11:50:02,youtube,146
U017,S020,2026-04-18 11:52:28,whatsapp,245
U017,S020,2026-04-18 11:56:33,instagram,520
U018,S001,2026-04-14 19:33:58,camera,315
U018,S001,2026-04-14 19:39:13,whatsapp,45
U018,S001,2026-04-14 19:39:58,youtube,244
U018,S001,2026-04-14 19:44:02,instagram,64
U018,S001,2026-04-14 19:45:06,whatsapp,213
U018,S001,2026-04-14 19:48:39,instagram,468
U018,S001,2026-04-14 19:56:27,youtube,496
U018,S001,2026-04-14 20:04:43,whatsapp,290
U018,S001,2026-04-14 20:09:33,youtube,378
U018,S001,2026-04-14 20:15:51,instagram,157
U018,S001,2026-04-14 20:18:28,camera,526
U018,S001,2026-04-14 20:27:14,instagram,449
U018,S001,2026-04-14 20:34:43,camera,168
U018,S001,2026-04-14 20:37:31,chrome,192
U018,S002,2026-04-14 23:40:43,spotify,344
U018,S002,2026-04-14 23:46:27,whatsapp,492
U018,S002,2026-04-14 23:54:39,youtube,292
U018,S002,2026-04-14 23:59:31,chrome,129
U018,S002,2026-04-15 00:01:40,youtube,160
U018,S002,2026-04-15 00:04:20,whatsapp,434
U018,S003,2026-04-15 05:11:34,youtube,32
U018,S003,2026-04-15 05:12:06,whatsapp,111
U018,S003,2026-04-15 05:13:57,youtube,434
U018,S003,2026-04-15 05:21:11,whatsapp,136
U018,S003,2026-04-15 05:23:27,youtube,413
U018,S004,2026-04-15 10:30:20,youtube,229
U018,S004,2026-04-15 10:34:09,whatsapp,563
U018,S004,2026-04-15 10:43:32,chrome,589
U018,S004,2026-04-15 10:53:21,youtube,449
U018,S004,2026-04-15 11:00:50,whatsapp,167
U018,S004,2026-04-15 11:03:37,chrome,424
U018,S004,2026-04-15 11:10:41,gmail,415
U018,S004,2026-04-15 11:17:36,chrome,515
U018,S004,2026-04-15 11:26:11,whatsapp,132
U018,S004,2026-04-15 11:28:23,instagram,74
U018,S004,2026-04-15 11:29:37,youtube,389
U018,S004,2026-04-15 11:36:06,instagram,567
U018,S004,2026-04-15 11:45:33,whatsapp,157
U018,S004,2026-04-15 11:48:10,instagram,46
U018,S005,2026-04-15 13:48:56,whatsapp,477
U018,S005,2026-04-15 13:56:53,youtube,45
U018,S005,2026-04-15 13:57:38,whatsapp,563
U018,S005,2026-04-15 14:07:01,instagram,41
U018,S005,2026-04-15 14:07:42,whatsapp,430
U018,S005,2026-04-15 14:14:52,chrome,474
U018,S005,2026-04-15 14:22:46,youtube,324
U018,S005,2026-04-15 14:28:10,chrome,128
U018,S005,2026-04-15 14:30:18,whatsapp,497
U018,S005,2026-04-15 14:38:35,chrome,219
U018,S005,2026-04-15 14:42:14,gmail,405
U018,S005,2026-04-15 14:48:59,youtube,525
U018,S006,2026-04-15 19:57:44,whatsapp,276
U018,S006,2026-04-15 20:02:20,chrome,208
U018,S006,2026-04-15 20:05:48,gmail,127
U018,S006,2026-04-15 20:07:55,chrome,281
U018,S006,2026-04-15 20:12:36,gmail,195
U018,S006,2026-04-15 20:15:51,youtube,468
U018,S007,2026-04-16 01:23:39,camera,427
U018,S007,2026-04-16 01:30:46,whatsapp,300
U018,S007,2026-04-16 01:35:46,youtube,161
U018,S007,2026-04-16 01:38:27,whatsapp,210
